$RS,1931.79,,-62.38,1.33,1711.20,-895.33,20.79,-3.12,,,,30,17.14,23597,,,,47.6247369,35.5294299,071743.421*39
$RS,1932.66,,-62.38,1.33,1712.01,-895.65,20.79,-3.12,,,,30,17.14,23597,,,,47.6247339,35.5294408,071743.460*39
$RS,1933.53,,-62.39,1.33,1712.82,-895.98,20.80,-3.12,,,,30,17.14,23597,,,,47.6247310,35.5294516,071743.499*33
$RS,1934.40,,-62.39,1.33,1713.63,-896.31,20.80,-3.12,,,,30,17.14,23597,,,,47.6247280,35.5294624,071743.538*38
$RS,1935.28,,-62.39,1.33,1714.44,-896.64,20.81,-3.12,,,,30,17.14,23597,,,,47.6247251,35.5294732,071743.577*35
$RS,1936.15,,-62.39,1.33,1715.26,-896.97,20.82,-3.12,,,,30,17.14,23597,,,,47.6247221,35.5294840,071743.616*3B
$RS,1937.02,,-62.40,1.33,1716.07,-897.30,20.82,-3.12,,,,30,17.14,23597,,,,47.6247192,35.5294948,071743.655*3B
$RS,1937.86,,-62.57,1.31,1719.61,-892.35,20.45,-2.92,,,,30,17.66,23597,,,,47.6247635,35.5295420,071743.694*3E
$RS,1938.74,,-62.58,1.31,1720.45,-892.64,20.45,-2.92,,,,30,17.66,23597,,,,47.6247610,35.5295532,071743.733*32
$RS,1939.62,,-62.58,1.31,1721.29,-892.92,20.46,-2.92,,,,30,17.66,23597,,,,47.6247584,35.5295644,071743.772*3C
$RS,1940.50,,-62.59,1.31,1722.13,-893.21,20.46,-2.92,,,,30,17.66,23597,,,,47.6247559,35.5295756,071743.811*39
$RS,1941.35,,-62.59,1.31,1722.95,-893.49,20.46,-2.92,,,,30,17.66,23597,,,,47.6247534,35.5295866,071743.849*31
$RS,1942.23,,-62.59,1.31,1723.79,-893.77,20.46,-2.92,,,,30,17.66,23597,,,,47.6247508,35.5295978,071743.888*37
$RS,1943.11,,-62.60,1.31,1724.63,-894.06,20.47,-2.92,,,,30,17.66,23597,,,,47.6247482,35.5296090,071743.927*3A
$RS,1943.99,,-62.60,1.31,1725.48,-894.34,20.47,-2.92,,,,30,17.66,23597,,,,47.6247457,35.5296203,071743.966*36
$RS,1944.87,,-62.61,1.31,1726.32,-894.63,20.47,-2.92,,,,30,17.66,23597,,,,47.6247431,35.5296315,071744.005*3E
$RS,1951.93,,-62.86,1.25,1736.59,-890.19,19.50,-2.69,,,,30,17.70,23597,,,,47.6247829,35.5297684,071744.316*31
$RS,1952.82,,-62.87,1.25,1737.47,-890.43,19.49,-2.69,,,,30,17.70,23597,,,,47.6247808,35.5297801,071744.355*3D
$RS,1953.71,,-62.87,1.25,1738.35,-890.66,19.49,-2.69,,,,30,17.70,23597,,,,47.6247787,35.5297918,071744.394*31
$RS,1954.60,,-62.88,1.25,1739.23,-890.90,19.48,-2.69,,,,30,17.70,23597,,,,47.6247766,35.5298036,071744.433*38
$RS,1955.49,,-62.88,1.25,1740.11,-891.13,19.47,-2.69,,,,30,17.70,23597,,,,47.6247745,35.5298153,071744.472*3E
$RS,1956.38,,-62.89,1.25,1740.99,-891.37,19.47,-2.69,,,,30,17.70,23597,,,,47.6247724,35.5298270,071744.511*3D
$RS,1957.27,,-62.89,1.25,1741.87,-891.60,19.46,-2.69,,,,30,17.70,23597,,,,47.6247702,35.5298388,071744.550*38
$RS,1958.14,,-62.90,1.25,1742.73,-891.83,19.46,-2.69,,,,30,17.70,23597,,,,47.6247682,35.5298502,071744.588*32
$RS,1959.05,,-63.09,1.26,1746.57,-886.29,19.47,-2.55,,,,30,16.95,23597,,,,47.6248179,35.5299014,071744.627*38
$RS,1959.94,,-63.10,1.26,1747.48,-886.48,19.47,-2.55,,,,30,16.95,23597,,,,47.6248162,35.5299135,071744.666*3D
$RS,1960.84,,-63.11,1.26,1748.38,-886.67,19.46,-2.55,,,,30,16.95,23597,,,,47.6248145,35.5299256,071744.705*34
$RS,1961.73,,-63.12,1.26,1749.29,-886.87,19.46,-2.55,,,,30,16.95,23597,,,,47.6248128,35.5299376,071744.744*3C
$RS,1962.63,,-63.12,1.26,1750.20,-887.06,19.45,-2.55,,,,30,16.95,23597,,,,47.6248110,35.5299497,071744.783*3C
$RS,1963.52,,-63.13,1.26,1751.10,-887.25,19.44,-2.55,,,,30,16.95,23597,,,,47.6248093,35.5299618,071744.822*37
$RS,1964.40,,-63.14,1.25,1751.99,-887.44,19.44,-2.55,,,,30,16.95,23597,,,,47.6248076,35.5299736,071744.860*31
$RS,1965.30,,-63.14,1.25,1752.90,-887.63,19.43,-2.55,,,,30,16.95,23597,,,,47.6248059,35.5299858,071744.899*33
$RS,1966.17,,-63.23,1.25,1754.97,-885.46,19.33,-2.37,,,,30,16.98,23597,,,,47.6248253,35.5300134,071744.938*3B
$RS,1967.07,,-63.23,1.25,1755.89,-885.64,19.33,-2.37,,,,30,16.98,23597,,,,47.6248238,35.5300257,071744.977*35
$RS,1967.97,,-63.24,1.25,1756.82,-885.82,19.32,-2.37,,,,30,16.98,23597,,,,47.6248222,35.5300380,071745.016*35
$RS,1968.87,,-63.25,1.25,1757.74,-885.99,19.32,-2.37,,,,30,16.98,23597,,,,47.6248206,35.5300503,071745.055*34
$RS,1969.78,,-63.26,1.25,1758.66,-886.17,19.31,-2.37,,,,30,16.98,23597,,,,47.6248190,35.5300625,071745.094*3A
$RS,1970.66,,-63.26,1.25,1759.56,-886.34,19.30,-2.37,,,,30,16.98,23597,,,,47.6248174,35.5300745,071745.132*3F
$RS,1971.56,,-63.27,1.25,1760.48,-886.52,19.30,-2.37,,,,30,16.98,23597,,,,47.6248159,35.5300868,071745.171*31
$RS,1972.46,,-63.28,1.25,1761.40,-886.70,19.29,-2.37,,,,30,16.98,23597,,,,47.6248143,35.5300991,071745.210*35
$RS,1973.40,,-63.33,1.23,1762.98,-885.65,19.08,-2.26,,,,30,16.61,23597,,,,47.6248237,35.5301202,071745.249*36
$RS,1974.30,,-63.33,1.23,1763.91,-885.82,19.07,-2.26,,,,30,16.61,23597,,,,47.6248221,35.5301326,071745.288*35
$RS,1975.21,,-63.34,1.23,1764.84,-885.99,19.06,-2.26,,,,30,16.61,23597,,,,47.6248206,35.5301450,071745.327*3C
$RS,1976.12,,-63.35,1.23,1765.77,-886.16,19.05,-2.26,,,,30,16.61,23597,,,,47.6248191,35.5301574,071745.366*3B
$RS,1977.02,,-63.36,1.23,1766.70,-886.33,19.05,-2.26,,,,30,16.61,23597,,,,47.6248176,35.5301698,071745.405*31
$RS,1977.93,,-63.37,1.23,1767.64,-886.50,19.04,-2.26,,,,30,16.61,23597,,,,47.6248160,35.5301822,071745.444*35
$RS,1979.75,,-63.38,1.23,1769.50,-886.84,19.02,-2.26,,,,30,16.61,23597,,,,47.6248130,35.5302071,071745.522*33
$RS,1981.53,,-63.13,1.20,1767.14,-895.52,18.81,-1.90,,,,30,16.78,23597,,,,47.6247350,35.5301755,071745.599*38
$RS,1982.61,,-63.13,1.20,1768.21,-895.79,18.80,-1.90,,,,30,16.78,23597,,,,47.6247326,35.5301899,071745.645*37
$RS,1983.53,,-63.14,1.20,1769.13,-896.02,18.79,-1.90,,,,30,16.78,23597,,,,47.6247305,35.5302020,071745.684*3C
$RS,1984.45,,-63.14,1.20,1770.04,-896.25,18.78,-1.90,,,,30,16.78,23597,,,,47.6247284,35.5302142,071745.723*37
$RS,1985.37,,-63.15,1.20,1770.95,-896.49,18.77,-1.90,,,,30,16.78,23597,,,,47.6247263,35.5302263,071745.762*33
$RS,1986.29,,-63.16,1.20,1771.87,-896.72,18.76,-1.90,,,,30,16.78,23597,,,,47.6247242,35.5302385,071745.801*37
$RS,1987.21,,-63.16,1.20,1772.78,-896.95,18.75,-1.90,,,,30,16.78,23597,,,,47.6247221,35.5302507,071745.840*3B
$RS,1988.07,,-62.66,1.13,1765.68,-912.83,17.98,-1.78,,,,30,16.60,23597,,,,47.6245795,35.5301560,071745.879*38
$RS,1988.97,,-62.66,1.13,1766.52,-913.16,17.96,-1.78,,,,30,16.60,23597,,,,47.6245765,35.5301673,071745.917*3F
$RS,1989.89,,-62.67,1.13,1767.39,-913.50,17.95,-1.78,,,,30,16.60,23597,,,,47.6245735,35.5301788,071745.956*38
$RS,1990.82,,-62.67,1.12,1768.26,-913.84,17.93,-1.78,,,,30,16.60,23597,,,,47.6245704,35.5301903,071745.995*34
$RS,1991.74,,-62.67,1.12,1769.12,-914.18,17.92,-1.78,,,,30,16.60,23597,,,,47.6245674,35.5302019,071746.034*3F
$RS,1992.67,,-62.68,1.12,1769.99,-914.52,17.90,-1.78,,,,30,16.60,23597,,,,47.6245643,35.5302135,071746.073*36
$RS,1993.60,,-62.68,1.12,1770.86,-914.86,17.89,-1.78,,,,30,16.60,23597,,,,47.6245613,35.5302251,071746.112*35
$RS,1994.53,,-62.68,1.12,1771.73,-915.20,17.88,-1.78,,,,30,16.60,23597,,,,47.6245582,35.5302367,071746.151*3D
$RS,1995.34,,-62.40,1.14,1767.99,-924.14,18.35,-1.71,,,,30,15.99,23597,,,,47.6244779,35.5301868,071746.190*3F
$RS,1996.27,,-62.40,1.14,1768.83,-924.53,18.34,-1.71,,,,30,15.99,23597,,,,47.6244743,35.5301980,071746.229*37
$RS,1997.20,,-62.41,1.14,1769.67,-924.93,18.33,-1.71,,,,30,15.99,23597,,,,47.6244708,35.5302092,071746.268*33
$RS,1998.11,,-62.41,1.13,1770.49,-925.32,18.32,-1.71,,,,30,15.99,23597,,,,47.6244673,35.5302201,071746.306*3A
$RS,1999.04,,-62.41,1.13,1771.34,-925.72,18.31,-1.71,,,,30,15.99,23597,,,,47.6244637,35.5302314,071746.345*31
$RS,1999.97,,-62.41,1.13,1772.18,-926.12,18.30,-1.71,,,,30,15.99,23597,,,,47.6244601,35.5302426,071746.384*3C
$RS,2000.90,,-62.41,1.13,1773.03,-926.51,18.29,-1.71,,,,30,15.99,23597,,,,47.6244565,35.5302539,071746.423*31
$RS,2001.84,,-62.41,1.13,1773.87,-926.91,18.28,-1.71,,,,30,15.99,23597,,,,47.6244530,35.5302651,071746.462*3C
$RS,2002.70,,-62.22,1.15,1771.60,-933.07,18.77,-1.54,,,,30,15.72,23597,,,,47.6243976,35.5302348,071746.501*3F
$RS,2003.63,,-62.22,1.15,1772.42,-933.51,18.77,-1.54,,,,30,15.72,23597,,,,47.6243937,35.5302458,071746.540*3A
$RS,2004.57,,-62.22,1.15,1773.25,-933.95,18.76,-1.54,,,,30,15.72,23597,,,,47.6243898,35.5302569,071746.579*3E
$RS,2005.50,,-62.22,1.15,1774.08,-934.38,18.75,-1.54,,,,30,15.72,23597,,,,47.6243859,35.5302679,071746.618*38
$RS,2006.42,,-62.22,1.15,1774.89,-934.81,18.74,-1.54,,,,30,15.72,23597,,,,47.6243820,35.5302787,071746.656*36
$RS,2007.35,,-62.22,1.15,1775.72,-935.24,18.73,-1.54,,,,30,15.72,23597,,,,47.6243781,35.5302897,071746.695*3E
$RS,2008.29,,-62.22,1.15,1776.55,-935.68,18.73,-1.54,,,,30,15.72,23597,,,,47.6243742,35.5303008,071746.734*38
$RS,2009.23,,-62.22,1.15,1777.38,-936.12,18.72,-1.54,,,,30,15.72,23597,,,,47.6243703,35.5303119,071746.773*31
$RS,2010.26,,-62.15,1.16,1777.05,-938.92,18.99,-1.30,,,,30,16.97,23597,,,,47.6243451,35.5303074,071746.812*3A
$RS,2011.20,,-62.15,1.16,1777.88,-939.37,18.99,-1.30,,,,30,16.97,23597,,,,47.6243410,35.5303185,071746.851*3B
$RS,2012.14,,-62.15,1.16,1778.70,-939.82,18.98,-1.30,,,,30,16.97,23597,,,,47.6243370,35.5303295,071746.890*36
$RS,2013.08,,-62.15,1.16,1779.53,-940.28,18.98,-1.30,,,,30,16.97,23597,,,,47.6243329,35.5303405,071746.929*34
$RS,2014.00,,-62.15,1.16,1780.34,-940.72,18.97,-1.30,,,,30,16.97,23597,,,,47.6243289,35.5303513,071746.967*3B
$RS,2014.95,,-62.15,1.15,1781.17,-941.17,18.97,-1.30,,,,30,16.97,23597,,,,47.6243248,35.5303623,071747.006*34
$RS,2015.90,,-62.15,1.15,1782.00,-941.63,18.96,-1.30,,,,30,16.97,23597,,,,47.6243207,35.5303734,071747.045*3C
$RS,2016.84,,-62.15,1.15,1782.83,-942.08,18.95,-1.30,,,,30,16.97,23597,,,,47.6243167,35.5303845,071747.084*3D
$RS,2017.90,,-62.11,1.22,1783.19,-943.57,20.02,-1.16,,,,30,17.56,23597,,,,47.6243033,35.5303893,071747.123*3A
$RS,2018.85,,-62.11,1.21,1784.02,-944.03,20.02,-1.16,,,,30,17.56,23597,,,,47.6242991,35.5304004,071747.162*3D
$RS,2019.80,,-62.11,1.21,1784.85,-944.49,20.02,-1.16,,,,30,17.56,23597,,,,47.6242950,35.5304114,071747.201*33
$RS,2020.75,,-62.11,1.21,1785.68,-944.96,20.02,-1.16,,,,30,17.56,23597,,,,47.6242908,35.5304225,071747.240*3A
$RS,2021.68,,-62.11,1.21,1786.50,-945.41,20.02,-1.16,,,,30,17.56,23597,,,,47.6242868,35.5304333,071747.278*3E
$RS,2022.63,,-62.11,1.21,1787.33,-945.87,20.02,-1.16,,,,30,17.56,23597,,,,47.6242826,35.5304444,071747.317*3D
$RS,2023.59,,-62.11,1.21,1788.16,-946.33,20.02,-1.16,,,,30,17.56,23597,,,,47.6242785,35.5304555,071747.356*33
$RS,2024.54,,-62.11,1.21,1789.00,-946.80,20.02,-1.16,,,,30,17.56,23597,,,,47.6242743,35.5304666,071747.395*31
$RS,2025.63,,-62.13,1.24,1790.22,-946.75,20.57,-1.14,,,,30,18.10,23597,,,,47.6242747,35.5304829,071747.434*33
$RS,2026.58,,-62.13,1.24,1791.05,-947.21,20.57,-1.14,,,,30,18.10,23597,,,,47.6242705,35.5304940,071747.473*37
$RS,2027.53,,-62.13,1.24,1791.89,-947.67,20.57,-1.14,,,,30,18.10,23597,,,,47.6242664,35.5305052,071747.512*30
$RS,2028.49,,-62.13,1.24,1792.72,-948.13,20.58,-1.14,,,,30,18.10,23597,,,,47.6242623,35.5305163,071747.551*37
$RS,2029.44,,-62.13,1.24,1793.56,-948.60,20.58,-1.14,,,,30,18.10,23597,,,,47.6242581,35.5305275,071747.590*3A
$RS,2030.40,,-62.13,1.24,1794.40,-949.05,20.59,-1.14,,,,30,18.10,23597,,,,47.6242540,35.5305386,071747.629*34
$RS,2031.35,,-62.13,1.24,1795.23,-949.52,20.59,-1.14,,,,30,18.10,23597,,,,47.6242498,35.5305498,071747.668*38
$RS,2032.28,,-62.12,1.24,1796.05,-949.97,20.59,-1.14,,,,30,18.10,23597,,,,47.6242458,35.5305607,071747.706*39
$RS,2033.30,,-62.21,1.30,1798.36,-947.67,21.48,-1.09,,,,30,18.99,23597,,,,47.6242664,35.5305914,071747.745*30
$RS,2034.25,,-62.21,1.30,1799.20,-948.12,21.49,-1.09,,,,30,18.99,23597,,,,47.6242624,35.5306027,071747.784*3A
$RS,2035.21,,-62.21,1.30,1800.05,-948.56,21.50,-1.09,,,,30,18.99,23597,,,,47.6242584,35.5306139,071747.823*3A
$RS,2036.16,,-62.21,1.30,1800.89,-949.01,21.51,-1.09,,,,30,18.99,23597,,,,47.6242544,35.5306252,071747.862*3C
$RS,2037.12,,-62.21,1.30,1801.74,-949.45,21.52,-1.09,,,,30,18.99,23597,,,,47.6242504,35.5306365,071747.901*3C
$RS,2038.05,,-62.21,1.30,1802.56,-949.89,21.53,-1.09,,,,30,18.99,23597,,,,47.6242465,35.5306474,071747.939*3D
$RS,2039.01,,-62.21,1.30,1803.41,-950.34,21.54,-1.09,,,,30,18.99,23597,,,,47.6242425,35.5306587,071747.978*3A
